stop_id,stop_name,stop_desc,stop_lat,stop_lon
3697,"Trambitei","Str. Antiaeriana, Bucuresti",44.411181,26.055006
3832,"Manea Serban","Str. Antiaeriana, Bucuresti",44.408325,26.053587
3769,"Tacerii","Str. Antiaeriana, Bucuresti",44.402842,26.050893
3785,"Depoul Alexandria","Sos. Alexandriei, Bucuresti",44.398184,26.044372
7775,"Straulesti","Straulesti",44.503364,26.024194
5945,"Cimitirul Straulesti","Bd. Bucurestii Noi, Bucuresti",44.500157,26.027286
6647,"Precizia","Bd. Bucurestii Noi, Bucuresti",44.497326,26.029504
5942,"Laromet","Bd. Bucurestii Noi, Bucuresti",44.494893,26.031346
6837,"Jimbolia","Bd. Bucurestii Noi, Bucuresti",44.491296,26.034194
6903,"Parcul Bazilescu","Bd. Bucurestii Noi, Bucuresti",44.487733,26.036953
7262,"Teatrul Masca","Bd. Bucurestii Noi, Bucuresti",44.485341,26.038825
6648,"Bd. Gloriei","Bd. Bucurestii Noi, Bucuresti",44.482965,26.040646
6457,"Pajurei","Bd. Bucurestii Noi, Bucuresti",44.480608,26.042773
6848,"Bd. Gloriei","Bd. Bucurestii Noi, Bucuresti",44.483793,26.040284
7263,"Teatrul Masca","Bd. Bucurestii Noi, Bucuresti",44.486183,26.038417
6906,"Parcul Bazilescu","Bd. Bucurestii Noi, Bucuresti",44.488548,26.036611
6842,"Jimbolia","Bd. Bucurestii Noi, Bucuresti",44.492486,26.033526
6560,"Laromet","Bd. Bucurestii Noi, Bucuresti",44.495173,26.031464
6233,"Precizia","Bd. Bucurestii Noi, Bucuresti",44.497979,26.029252
6561,"Cimitirul Straulesti","Bd. Bucurestii Noi, Bucuresti",44.500824,26.027051
7774,"Straulesti","Bretea Terminal Straulesti, Ilfov",44.503825,26.024707
7590,"Faur","Bd. 1 Decembrie 1918, Bucuresti",44.42624,26.178939
7589,"Complex Comercial Titan","Bd. 1 Decembrie 1918, Bucuresti",44.423252,26.176578
7554,"Bd. 1 Decembrie 1918","Bd. 1 Decembrie 1918, Bucuresti",44.41862,26.176031
7552,"Codrii Neamtului","Str. Postavarului, Bucuresti",44.41742,26.17108
7553,"Bd. Nicolae Grigorescu","Str. Postavarului, Bucuresti",44.415918,26.166249
7557,"Postavarului","Bd. N.Grigorescu, Bucuresti",44.417705,26.165225
7558,"Policlinica Titan","Bd. N.Grigorescu, Bucuresti",44.420519,26.164628
5980,"Liviu Rebreanu","Bd. N.Grigorescu, Bucuresti",44.425708,26.163301
7556,"Constantin Brancusi","Bd. N.Grigorescu, Bucuresti",44.429724,26.162119
7560,"Bd. Basarabia","Bd. Chisinau, Bucuresti",44.435854,26.159775
7563,"Pictor Harlescu","Bd. Chisinau, Bucuresti",44.439333,26.158165
7620,"Bd. Chisinau","Sos. Pantelimon, Bucuresti",44.443131,26.156115
7650,"Soseaua Iancului","Sos. Pantelimon, Bucuresti",44.443808,26.148526
7651,"Baicului","Sos. Pantelimon, Bucuresti",44.444435,26.142502
6467,"Soseaua Mihai Bravu 33","Sos. Mihai Bravu, Bucuresti",44.445988,26.126987
7536,"Bucur Obor","Sos. Mihai Bravu, Bucuresti",44.44857,26.125942
7159,"Piata Obor","Str. Ziduri Mosi, Bucuresti",44.45055,26.130087
7476,"Soseaua Pantelimon","Sos. Pantelimon, Bucuresti",44.445876,26.135082
7618,"Baicului","Sos. Pantelimon, Bucuresti",44.444115,26.143825
7617,"Soseaua Iancului","Sos. Pantelimon, Bucuresti",44.443202,26.152599
7608,"Bd. Chisinau","Bd. Chisinau, Bucuresti",44.442028,26.157201
6274,"Pictor Harlescu","Bd. Chisinau, Bucuresti",44.43797,26.158548
7622,"Bd. Nicolae Grigorescu","Bd. N.Grigorescu, Bucuresti",44.434292,26.160152
5974,"Parcul Titan","Bd. N.Grigorescu, Bucuresti",44.428587,26.162212
7235,"Liviu Rebreanu","Bd. N.Grigorescu, Bucuresti",44.424448,26.163273
7627,"Policlinica Titan","Bd. N.Grigorescu, Bucuresti",44.420528,26.164303
7628,"Postavarului","Bd. N.Grigorescu, Bucuresti",44.417165,26.164913
6275,"Sold. Mihale Stelian","Str. Postavarului, Bucuresti",44.415946,26.166884
7629,"Codrii Neamtului","Str. Postavarului, Bucuresti",44.41739,26.172154
7603,"Bd. 1 Decembrie 1918","Bd. 1 Decembrie 1918, Bucuresti",44.417991,26.176306
7568,"Complex Comercial Titan","Bd. 1 Decembrie 1918, Bucuresti",44.423749,26.177367
6919,"Faur","Bd. 1 Decembrie 1918, Bucuresti",44.426425,26.179851
7602,"Bd. Basarabia","Str. L.Patrascanu, Bucuresti",44.436386,26.168826
6538,"Piata Titan","Bd. Camil Ressu, Bucuresti",44.413346,26.16294
6540,"Ilioara","Bd. Camil Ressu, Bucuresti",44.413968,26.156411
7604,"Fizicienilor","Str. Fizicienilor, Bucuresti",44.414266,26.152265
7038,"Tandarei","Str. Fizicienilor, Bucuresti",44.4107,26.148052
7114,"Energeticienilor","Bd. Energeticienilor, Bucuresti",44.407132,26.144831
7035,"Complex Comercial Vitan","Calea Vitan, Bucuresti",44.408017,26.140644
6918,"Pod Vitan","Calea Vitan, Bucuresti",44.404604,26.142267
7605,"Complex Comercial Vitan Barzesti","Sos. Vitan Barzesti, Bucuresti",44.399645,26.142618
6481,"Spitalul Sf. Ioan","Sos. Vitan Barzesti, Bucuresti",44.391213,26.142508
6354,"INML","Sos. Vitan Barzesti, Bucuresti",44.388735,26.141464
7488,"Soseaua Oltenitei","Str. Iriceanu, Bucuresti",44.385404,26.138932
7489,"Cartier Aparatorii Patriei","Str. Turnu Magurele, Bucuresti",44.37969,26.132811
7484,"Emil Racovita","Str. Turnu Magurele, Bucuresti",44.379155,26.126877
7487,"Bd. Alexandru Obregia","Str. Turnu Magurele, Bucuresti",44.376365,26.118871
7483,"Dorohoi","Str. Turnu Magurele, Bucuresti",44.376068,26.112516
7481,"Izvorul Oltului","Str. Luica, Bucuresti",44.377077,26.105249
7479,"Ucea","Str. Luica, Bucuresti",44.37759,26.101623
7547,"Resita","Str. Luica, Bucuresti",44.378118,26.097915
6683,"Luica","Str. Luica, Bucuresti",44.37863,26.094217
6791,"Anghel Alexandru","Sos. Giurgiului, Bucuresti",44.378298,26.091488
6792,"Raducanu Cristea","Sos. Giurgiului, Bucuresti",44.372907,26.090065
6546,"C.F.R. Progresul","Sos. Giurgiului, Bucuresti",44.370265,26.089357
6150,"Gara Progresul","Str. Garii Progresul, Bucuresti",44.366121,26.090814
6469,"Gara Progresul","Str. Garii Progresul, Bucuresti",44.366439,26.090646
7635,"C.F.R. Progresul","Sos. Giurgiului, Bucuresti",44.369381,26.089364
6788,"Raducanu Cristea","Sos. Giurgiului, Bucuresti",44.373912,26.090559
6787,"Luica","Sos. Giurgiului, Bucuresti",44.377745,26.091583
10175,"Tudor Gociu","Str. Luica, Bucuresti",44.378413,26.09533
7472,"Resita","Str. Luica, Bucuresti",44.377742,26.100018
7456,"Ucea","Str. Luica, Bucuresti",44.377421,26.102266
7459,"Izvorul Oltului","Str. Luica, Bucuresti",44.376693,26.107169
7461,"Bd. Constantin Brancoveanu","Str. Turnu Magurele, Bucuresti",44.375811,26.113899
9023,"Complex Comercial","Str. Turnu Magurele",44.376114,26.118493
6808,"Emil Racovita","Str. Turnu Magurele, Bucuresti",44.379317,26.128159
7450,"Cartier Aparatorii Patriei","Str. Iriceanu, Bucuresti",44.380441,26.135589
7455,"Soseaua Oltenitei","Sos. Vitan Barzesti, Bucuresti",44.38652,26.140015
6355,"INML","Sos. Vitan Barzesti, Bucuresti",44.389375,26.142127
7453,"Spitalul Sf. Ioan","Sos. Vitan Barzesti, Bucuresti",44.391935,26.142719
6745,"Cartier Vitan Barzesti","Sos. Vitan Barzesti, Bucuresti",44.398123,26.142896
7447,"Complex Comercial Vitan Barzesti","Sos. Vitan Barzesti, Bucuresti",44.401257,26.142615
7445,"Pod Vitan","Calea Vitan, Bucuresti",44.404579,26.142438
7032,"Complex Comercial Vitan","Calea Vitan, Bucuresti",44.408066,26.140794
7108,"Energeticienilor","Bd. Energeticienilor, Bucuresti",44.406763,26.145657
9890,"Complex Comercial Fizicienilor","Str. Fizicienilor",44.407947,26.148563
7039,"Tandarei","Str. Fizicienilor, Bucuresti",44.411629,26.148488
7309,"Fizicienilor","Bd. Camil Ressu, Bucuresti",44.414575,26.153729
6542,"Ilioara","Bd. Camil Ressu, Bucuresti",44.413495,26.157383
6545,"Piata Titan","Bd. N.Grigorescu, Bucuresti",44.414269,26.164476
6042,"Republica","Bd. Basarabia, Bucuresti",44.433279,26.187289
6121,"Grup Scolar Ind. Republica","Str. Industriilor, Bucuresti",44.43219,26.191981
6212,"Meiului","Str. Industriilor, Bucuresti",44.431441,26.195271
6215,"Complex Comercial","Str. Industriilor, Bucuresti",44.430887,26.197718
6208,"Scoala Generala 55","Str. Industriilor, Bucuresti",44.429837,26.202444
6210,"Bucur","Str. Industriilor, Bucuresti",44.428591,26.207931
6223,"Soldat Radu Tina","Str. Industriilor, Bucuresti",44.427534,26.212688
6157,"Catanoaia","Str. Industriilor, Bucuresti",44.426677,26.216497
6472,"Soseaua Garii Catelu","Drumul Intre Tarlale, Bucuresti",44.425273,26.220568
6228,"I. C. M. E. Poarta 1","Drumul Intre Tarlale, Bucuresti",44.423117,26.219638
7059,"Fabrica de Oxigen","Drumul Intre Tarlale, Bucuresti",44.42075,26.218857
7267,"Isovolta","Drumul Intre Tarlale, Bucuresti",44.415567,26.217622
6083,"Fabrica de Oxigen","Drumul Intre Tarlale, Bucuresti",44.421324,26.219137
6080,"I.C.M.E. Poarta 1","Drumul Intre Tarlale, Bucuresti",44.423539,26.219883
6533,"Soseaua Garii Catelu","Drumul Intre Tarlale, Bucuresti",44.425402,26.220765
6153,"Catanoaia","Str. Industriilor, Bucuresti",44.426867,26.216092
6244,"Soldat Radu Tina","Str. Industriilor, Bucuresti",44.427721,26.212282
6219,"S.C. Bucur","Str. Industriilor, Bucuresti",44.428764,26.207628
6221,"Scoala Generala 55","Str. Industriilor, Bucuresti",44.429992,26.202137
6216,"Complex Comercial","Str. Industriilor, Bucuresti",44.431082,26.197343
6123,"Grup Scolar Ind. Republica","Str. Industriilor, Bucuresti",44.432415,26.191437
6014,"Republica","Bd. Basarabia, Bucuresti",44.433506,26.185651
6725,"Cora Pantelimon","Parcare Cora Pantelimon, Bucuresti",44.439288,26.188838
7581,"Soseaua Dudesti-Pantelimon","Sos. Garii Catelu, Bucuresti",44.440644,26.192024
6726,"Granitul","Sos. Pantelimon, Bucuresti",44.440928,26.181274
6723,"Spitalul Pantelimon","Sos. Pantelimon, Bucuresti",44.442233,26.171622
6724,"Soseaua Fundeni","Sos. Pantelimon, Bucuresti",44.4427,26.163299
6728,"Soseaua Iancului","Bd. Pierre de Coubertin, Bucuresti",44.442568,26.149984
6372,"Vatra Luminoasa","Sos. Mihai Bravu, Bucuresti",44.436876,26.136483
9027,"Piata Hurmuzachi","Sos. Mihai Bravu",44.432906,26.137879
6423,"Dristorului","Bd. Decebal, Bucuresti",44.42807,26.132035
6454,"Piata Alba Iulia","Bd. Unirii, Bucuresti",44.425725,26.127311
5963,"Lucian Blaga","Bd. Unirii, Bucuresti",44.425999,26.122431
6453,"Traian","Bd. Unirii, Bucuresti",44.426158,26.118295
6456,"Biblioteca Nationala a Romaniei","Bd. Unirii, Bucuresti",44.426503,26.11131
6455,"Bd. I. C. Bratianu","Bd. Unirii, Bucuresti",44.426792,26.104978
6554,"Piata Unirii","Str. Halelor, Bucuresti",44.429137,26.102314
6552,"Piata Natiunile Unite","Splaiul Independentei, Bucuresti",44.429959,26.097009
5968,"Elie Radu","Splaiul Independentei, Bucuresti",44.433433,26.091517
7523,"Teatrul Bulandra","Splaiul Independentei, Bucuresti",44.43362,26.08859
6520,"Pod Hasdeu","Splaiul Independentei, Bucuresti",44.433948,26.083513
6511,"Opera Nationala","Splaiul Independentei, Bucuresti",44.43414,26.080713
9031,"Piata Operei","Bd. Eroii Sanitari",44.434375,26.076512
9032,"Piata Operei","Bd. Eroii Sanitari",44.434366,26.075704
6782,"Pod Eroilor","Splaiul Independentei, Bucuresti",44.434768,26.076905
7626,"Facultatea Medicina Veterinara","Splaiul Independentei, Bucuresti",44.433614,26.081023
6536,"Pod Hasdeu","Splaiul Independentei, Bucuresti",44.433364,26.084858
7427,"Pod Izvor","Splaiul Independentei, Bucuresti",44.43299,26.090733
7426,"Piata Natiunile Unite","Splaiul Independentei, Bucuresti",44.42934,26.096838
7428,"Piata Unirii 1","Aleea III, Bucuresti",44.42739,26.100943
6448,"Bd. I. C. Bratianu","Bd. Unirii, Bucuresti",44.426578,26.104882
6436,"Biblioteca Nationala a Romaniei","Bd. Unirii, Bucuresti",44.426238,26.112544
6516,"Traian","Bd. Unirii, Bucuresti",44.425898,26.119888
6486,"Lucian Blaga","Bd. Unirii, Bucuresti",44.42572,26.123886
6518,"Piata Alba Iulia","Bd. Decebal, Bucuresti",44.426694,26.129973
6514,"Dristorului","Bd. Decebal, Bucuresti",44.427846,26.131909
9030,"Piata Hurmuzachi","Sos. Mihai Bravu",44.432665,26.138692
6377,"Maior Coravu","Sos. Mihai Bravu, Bucuresti",44.435803,26.137286
6727,"Bd. Chisinau","Sos. Pantelimon, Bucuresti",44.442624,26.159885
6735,"Soseaua Morarilor","Sos. Pantelimon, Bucuresti",44.442306,26.167294
6736,"Spitalul Pantelimon","Sos. Pantelimon, Bucuresti",44.44175,26.175238
6737,"Granitul","Sos. Pantelimon, Bucuresti",44.440858,26.180476
6721,"Cora Pantelimon","Parcare Cora Pantelimon, Bucuresti",44.439299,26.187427
7180,"Valea Oltului","Prel. Ghencea, Bucuresti",44.411949,26.017128
7295,"Ghidigeni","Prel. Ghencea, Bucuresti",44.41263,26.022575
10413,"Raul Doamnei","Str. Raul Doamnei, Bucuresti",44.413573,26.025609
7070,"Parcul Drumul Taberei","Str. Brasov, Bucuresti",44.418406,26.03458
6857,"Piata Drumul Taberei","Drumul Taberei, Bucuresti",44.422222,26.036952
7013,"Drumul Taberei 35","Drumul Taberei, Bucuresti",44.423,26.041793
6255,"Podul Grozavesti","Bd. Vasile Milea, Bucuresti",44.440963,26.059547
6298,"Soseaua Orhideelor","Sos. Orhideelor, Bucuresti",44.443943,26.060924
6254,"Calea Plevnei","Sos. Orhideelor, Bucuresti",44.448232,26.06554
7440,"Gara Basarab","Bd. Dinicu Golescu, Bucuresti",44.449007,26.069069
7382,"Gara de Nord","Bd. Dinicu Golescu, Bucuresti",44.445495,26.074289
7383,"Clabucet","Str.Clabucet, Bucuresti",44.470641,26.051855
6987,"Aviator Popisteanu","Str. Av.Popisteanu, Bucuresti",44.469176,26.059295
6988,"Bd. Expozitiei","Bd. Expozitiei, Bucuresti",44.472725,26.05621
6989,"Traian Vasile","Bd. Expozitiei, Bucuresti",44.473551,26.061757
6991,"Universitatea Romano-Americana","Bd. Expozitiei, Bucuresti",44.474273,26.066356
6607,"Spitalul CFR 2","Bd. Expozitiei, Bucuresti",44.474782,26.069851
7010,"Piata Presei","Bd. Expozitiei, Bucuresti",44.47574,26.072917
7005,"Piata Presei","Bd. Expozitiei, Bucuresti",44.475697,26.071719
6992,"Universitatea Romano-Americana","Bd. Expozitiei, Bucuresti",44.474292,26.066005
6984,"Traian Vasile","Bd. Expozitiei, Bucuresti",44.473518,26.060969
6982,"Bd.Expozitiei","Str. Av.Popisteanu, Bucuresti",44.472204,26.055978
6846,"Aviator Popisteanu","Bd. Ion Mihalache, Bucuresti",44.469291,26.057973
7457,"Gara Basarab","Bd. Dinicu Golescu, Bucuresti",44.449346,26.068765
6319,"Calea Giulesti","Sos. Orhideelor, Bucuresti",44.447237,26.062019
6318,"Bd. Regiei","Sos. Orhideelor, Bucuresti",44.446205,26.060328
6321,"Podul Grozavesti","Bd. Vasile Milea, Bucuresti",44.442132,26.060163
6869,"Favorit","Drumul Taberei, Bucuresti",44.42422,26.04602
6868,"Drumul Taberei 34","Drumul Taberei, Bucuresti",44.42308,26.040773
7203,"Piata Drumul Taberei","Str. Brasov, Bucuresti",44.421057,26.034414
10414,"Raul Doamnei","Str. Raul Doamnei",44.415594,26.023951
6008,"Prelungirea Ghencea","Prel. Ghencea, Bucuresti",44.412921,26.024469
7208,"Ghidigeni","Prel. Ghencea, Bucuresti",44.412628,26.022154
7211,"Valea Oltului","Prel. Ghencea, Bucuresti",44.412177,26.018447
6575,"Cartier Rosu","Str.Piscul Crasani, Bucuresti",44.441687,26.00388
6963,"Tufanelelor","Str.Paralutelor, Bucuresti",44.439668,26.005114
6585,"Stramosilor","Str.Paralutelor, Bucuresti",44.438851,26.00717
6586,"Margelelor","Str.Margelelor, Bucuresti",44.438345,26.01032
6587,"Ghirlandei","Str.Ghirlandei, Bucuresti",44.440512,26.013268
7610,"Aragonitului","Str. Apusului, Bucuresti",44.441433,26.017836
7141,"Bd. Uverturii","Bd. Uverturii, Bucuresti",44.443267,26.020086
6769,"Cimitirul Militari","Bd. Uverturii, Bucuresti",44.441762,26.022724
7630,"Dezrobirii","Bd. Uverturii, Bucuresti",44.440236,26.02604
7632,"Teatrul Masca","Bd. Uverturii, Bucuresti",44.438554,26.029774
7631,"Pasaj Lujerului","Bd. Uverturii, Bucuresti",44.436442,26.034311
6867,"Lujerului","Bd. Iuliu Maniu, Bucuresti",44.434383,26.033671
6547,"Rosia Montana","Str.Dezrobirii, Bucuresti",44.437913,26.023355
7609,"Dezrobirii","Bd. Uverturii, Bucuresti",44.440894,26.024849
7607,"Cimitirul Militari","Bd. Uverturii, Bucuresti",44.44215,26.022049
7138,"Apusului","Str. Apusului, Bucuresti",44.443155,26.019226
7293,"Aragonitului","Str. Apusului, Bucuresti",44.440999,26.017205
6577,"Ghirlandei","Str.Ghirlandei, Bucuresti",44.43955,26.015383
6568,"Margelelor","Str.Margelelor, Bucuresti",44.440141,26.011891
6582,"Bd. Anul 1864","Str.Paralutelor, Bucuresti",44.438068,26.009238
7713,"Tufanelelor","Str.Paralutelor, Bucuresti",44.439437,26.005796
6581,"Catinei","Str.Tufanelelor, Bucuresti",44.44063,26.005599
7036,"C.F.R. Constanta","Sos. Pipera, Bucuresti",44.486722,26.115677
7033,"Pipera","Sos. Pipera, Bucuresti",44.484342,26.110104
7040,"Marin Dracea","Sos. Pipera, Bucuresti",44.483173,26.108093
6243,"Barbu Vacarescu","Sos. Pipera, Bucuresti",44.480968,26.104187
7421,"Aurel Vlaicu","Sos. Pipera, Bucuresti",44.479589,26.099512
7363,"Nicolae Caramfil","Str. N. Caramfil, Bucuresti",44.479583,26.092604
7365,"Pasajul Aviatiei","Str. N. Caramfil, Bucuresti",44.484572,26.092222
7355,"Apicola","Bd. Aerogarii, Bucuresti",44.492695,26.08773
5958,"Piata Baneasa","Bd. Aerogarii, Bucuresti",44.494059,26.083409
6845,"Aeroportul Baneasa","Bd. Ion Ionescu de la Brad, Bucuresti",44.495509,26.077524
7304,"Brodina","Bd. Ion Ionescu de la Brad, Bucuresti",44.498155,26.07287
6391,"Universitatea Bioterra","Bd. Ion Ionescu de la Brad, Bucuresti",44.499848,26.067351
6562,"Coralilor","Sos. Straulesti, Bucuresti",44.493325,26.063699
7102,"Nuferilor","Sos. Straulesti, Bucuresti",44.490477,26.06456
6571,"Foradex","Sos. Straulesti, Bucuresti",44.488156,26.065645
6957,"Combinatul Fondului Plastic","Str. Baiculesti, Bucuresti",44.483284,26.063323
7156,"Jiului","Bd. Poligrafiei, Bucuresti",44.484898,26.058163
7270,"Dridu","Str. Jiului, Bucuresti",44.485086,26.055415
6871,"Depozit Pajura","Str. Jiului, Bucuresti",44.484246,26.047631
6388,"Laromet","Bd. Laminorului, Bucuresti",44.495027,26.030455
7469,"Oasului","Bd. Laminorului, Bucuresti",44.491588,26.027813
7508,"Mihai Viteazul","Bd. Laminorului, Bucuresti",44.489242,26.026013
7312,"Mezes","Sos. Chitilei, Bucuresti",44.485596,26.02197
6196,"Maica Teofana","Sos. Chitilei, Bucuresti",44.487652,26.01684
7501,"Sold. Adrian Patru","Alee Acces Colosseum, Bucuresti",44.490888,26.010596
7591,"Complex Comercial Colosseum","Alee Acces Colosseum, Bucuresti",44.491504,26.013994
6114,"Sold. Adrian Patru","Sos. Chitilei, Bucuresti",44.489747,26.011302
6113,"Maica Teofana","Sos. Chitilei, Bucuresti",44.48733,26.017363
5946,"Mezes","Bd. Laminorului, Bucuresti",44.485593,26.022769
7532,"Mihai Viteazul","Bd. Laminorului, Bucuresti",44.489819,26.026461
7564,"Oasului","Bd. Laminorului, Bucuresti",44.492008,26.028201
6605,"Bd. Gloriei","Str. Jiului, Bucuresti",44.483542,26.04157
6606,"Depozit Pajura","Str. Jiului, Bucuresti",44.484257,26.048572
7327,"Dridu","Str. Jiului, Bucuresti",44.485119,26.056728
6994,"Combinatul Fondului Plastic","Str. Baiculesti, Bucuresti",44.483433,26.064082
6572,"Foradex","Sos. Straulesti, Bucuresti",44.488896,26.065316
7118,"Nuferilor","Sos. Straulesti, Bucuresti",44.491696,26.064332
6559,"Coralilor","Sos. Straulesti, Bucuresti",44.494834,26.06334
6404,"Universitatea Bioterra","Bd. Ion Ionescu de la Brad, Bucuresti",44.499769,26.067435
6835,"Brodina","Bd. Ion Ionescu de la Brad, Bucuresti",44.497542,26.073689
7561,"Soseaua Bucuresti-Ploiesti","Bd. Aerogarii, Bucuresti",44.494305,26.080139
6624,"Piata Baneasa","Bd. Aerogarii, Bucuresti",44.493863,26.083724
7544,"Hotel Phoenicia","Bd. Aerogarii, Bucuresti",44.492082,26.08824
7337,"Carutasilor","Str. N. Caramfil, Bucuresti",44.483408,26.092115
7339,"Soseaua Pipera","Sos. Pipera, Bucuresti",44.479063,26.093401
7367,"Aurel Vlaicu","Sos. Pipera, Bucuresti",44.479591,26.100628
6235,"Barbu Vacarescu","Sos. Pipera, Bucuresti",44.480723,26.104232
7052,"Marin Dracea","Sos. Pipera, Bucuresti",44.482868,26.108055
6299,"Pipera","Sos. Pipera, Bucuresti",44.484277,26.110402
7045,"C.F.R. Constanta","Sos. Pipera, Bucuresti",44.48601,26.113442
6790,"Covasna","Bd. C.Brancoveanu, Bucuresti",44.377826,26.11026
6789,"Lamotesti","Bd. C.Brancoveanu, Bucuresti",44.381434,26.110165
6775,"Izvorul Crisului","Bd. C.Brancoveanu, Bucuresti",44.385098,26.110066
6776,"Nitu Vasile","Bd. C.Brancoveanu, Bucuresti",44.386903,26.110023
6104,"Spitalul de Copii","Bd. C.Brancoveanu, Bucuresti",44.389485,26.109948
6389,"Secuilor","Bd. C.Brancoveanu, Bucuresti",44.392368,26.109925
5960,"Bd. Constantin Brancoveanu","Sos. Oltenitei, Bucuresti",44.398952,26.108102
5961,"Opris Ilie","Sos. Oltenitei, Bucuresti",44.400433,26.103551
5962,"Cimitirul Serban Voda","Sos. Oltenitei, Bucuresti",44.402412,26.098495
7387,"Cimitirul Eroilor Revolutiei","Calea Serban Voda, Bucuresti",44.406091,26.096048
7388,"Cutitul de Argint","Calea Serban Voda, Bucuresti",44.409226,26.097652
7385,"Adesgo","Calea Serban Voda, Bucuresti",44.411494,26.100741
6302,"Mircea Voda","Str. Mircea Voda, Bucuresti",44.426991,26.11208
6126,"Matei Basarab","Str. Mircea Voda, Bucuresti",44.43107,26.111552
6131,"Piata Sf. Vineri","Bd. Corneliu Coposu, Bucuresti",44.429946,26.106365
7163,"Colegiul National Gh. Sincai","Bd. Dimitrie Cantemir, Bucuresti",44.414868,26.104338
7277,"Adesgo","Calea Serban Voda, Bucuresti",44.411139,26.099871
7274,"Cutitul de Argint","Calea Serban Voda, Bucuresti",44.408274,26.096349
7416,"Cimitirul Eroilor Revolutiei","Calea Serban Voda, Bucuresti",44.406788,26.095419
5924,"Cimitirul Serban Voda","Sos. Oltenitei, Bucuresti",44.401021,26.100626
6746,"Opris Ilie","Sos. Oltenitei, Bucuresti",44.399631,26.10576
6509,"Bd. Constantin Brancoveanu","Bd. C.Brancoveanu, Bucuresti",44.396885,26.109752
6390,"Secuilor","Bd. C.Brancoveanu, Bucuresti",44.391667,26.109779
6105,"Spitalul de Copii","Bd. C.Brancoveanu, Bucuresti",44.389038,26.109828
6804,"Izvorul Rece","Bd. C.Brancoveanu, Bucuresti",44.386871,26.1098
6803,"Izvorul Crisului","Bd. C.Brancoveanu, Bucuresti",44.384223,26.109807
6802,"Lamotesti","Bd. C.Brancoveanu, Bucuresti",44.380703,26.109878
6297,"Turnu Magurele","Bd. C.Brancoveanu, Bucuresti",44.377215,26.110034
6239,"Cartier Confort Urban","Sos. Salaj, Bucuresti",44.385875,26.059581
10687,"Soseaua Salaj 363","Sos. Salaj, Bucuresti",44.387371,26.060757
6785,"Piata Pucheni","Sos. Salaj, Bucuresti",44.390439,26.063575
6487,"Soseaua Salaj","Str. Bacau, Bucuresti",44.393405,26.066754
6767,"Bacau","Str. Bacau, Bucuresti",44.392711,26.069906
6772,"Complex Comercial","Str. Humulesti, Bucuresti",44.397087,26.069988
6765,"Amurgului","Sos. Salaj, Bucuresti",44.401005,26.071506
6766,"Pecineaga","Sos. Salaj, Bucuresti",44.403673,26.073206
5934,"Fabrica de Paine","Sos. Salaj, Bucuresti",44.405421,26.074271
7412,"Calea Ferentari","Calea Ferentari, Bucuresti",44.408581,26.077931
5936,"Doina","Str.Nasaud, Bucuresti",44.411365,26.07858
5935,"Soseaua Progresului","Str.Nasaud, Bucuresti",44.414424,26.080955
7136,"Sos. Viilor","Str. Odoarei, Bucuresti",44.416982,26.083418
7342,"Piata Chirigiu","Bd. George Cosbuc, Bucuresti",44.417989,26.082926
7341,"Piata Regina Maria","Bd. Regina Maria, Bucuresti",44.421119,26.090223
7393,"11 Iunie","Bd. Regina Maria, Bucuresti",44.423503,26.094433
7260,"Piata Unirii","Bd. Regina Maria, Bucuresti",44.42661,26.100434
7261,"11 Iunie","Bd. Regina Maria, Bucuresti",44.424507,26.09613
7364,"Piata Regina Maria","Bd. Regina Maria, Bucuresti",44.421945,26.091193
7403,"Piata Chirigiu","Str. Odoarei, Bucuresti",44.417441,26.082473
5957,"Soseaua Viilor","Str.Nasaud, Bucuresti",44.416272,26.083133
5950,"Soseaua Progresului","Str.Nasaud, Bucuresti",44.413658,26.080249
5952,"Doina","Str.Nasaud, Bucuresti",44.41072,26.077945
6976,"Nasaud","Calea Ferentari, Bucuresti",44.409138,26.077085
6870,"Calea Ferentari","Sos. Salaj, Bucuresti",44.407745,26.076185
6488,"Fabrica de Paine","Sos. Salaj, Bucuresti",44.40508,26.074016
6774,"Pecineaga","Sos. Salaj, Bucuresti",44.4032,26.07281
6773,"Amurgului","Sos. Salaj, Bucuresti",44.400383,26.070943
6768,"Complex Comercial","Sos. Salaj, Bucuresti",44.397179,26.069094
6786,"Bacau","Sos. Salaj, Bucuresti",44.393086,26.065913
6784,"Piata Pucheni","Sos. Salaj, Bucuresti",44.391037,26.064069
10688,"Soseaua Salaj 363","Sos. Salaj, Bucuresti",44.388355,26.061485
6238,"Cartier Confort Urban","Sos. Salaj, Bucuresti",44.385938,26.059584
7073,"Complex Cartier Latin","Prel. Ghencea, Ilfov",44.405747,25.990634
7134,"Cartierul Latin","Prel. Ghencea, Ilfov",44.40848,25.992784
7150,"Magnoliei","Prel. Ghencea, Ilfov",44.40942,25.996502
6583,"Drumul Funigeilor","Prel. Ghencea, Bucuresti",44.409627,25.998268
6827,"Sere Militari","Prel. Ghencea, Bucuresti",44.410203,26.003121
7133,"Ansamblul Primavara","Prel. Ghencea, Bucuresti",44.410756,26.00763
6071,"Costisa","Prel. Ghencea, Bucuresti",44.411372,26.012479
7132,"Raul Doamnei","Prel. Ghencea, Bucuresti",44.413066,26.026446
